idx,home,away,league,season,score,odds,edge,won,llm_verdict,llm_confidence,llm_reason
6838,Atalanta,Milan,I1,2021_2022,5,3.75,0.010411332991978106,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
6840,Mainz,Union Berlin,D1,2021_2022,5,3.5,0.011040744072418285,False,BET,0.63,Statistical edge and bookmaker disagreement favor draw odds
6841,Leganes,Lugo,SP2,2122,4,3.7,0.013876877494927498,True,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
6843,Malaga,Fuenlabrada,SP2,2122,4,3.0,0.01708970975861923,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
6845,Schalke 04,Ingolstadt,D2,2122,5,4.33,0.010167201716739682,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
6847,Anderlecht,Club Brugge,B1,2122,5,3.75,0.014499828863524522,True,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
6859,Seraing,Waregem,B1,2122,5,4.0,0.010127816023885294,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
6860,Antwerp,Gent,B1,2122,5,3.9,0.012684946190100799,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
6863,Valladolid,Malaga,SP2,2122,5,3.5,0.013190853264382685,True,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
6866,Oviedo,Sp Gijon,SP2,2122,5,3.1,0.026256167186391788,True,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
6870,Lugo,Girona,SP2,2122,5,3.1,0.013831131670451358,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
6872,Fuenlabrada,Leganes,SP2,2122,4,3.0,0.015164991458094856,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
6873,Cartagena,Ibiza,SP2,2122,5,3.2,0.021226707304985604,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
6878,Paderborn,Regensburg,D2,2122,5,4.0,0.015134116086929106,True,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
6880,Hoffenheim,FC Koln,D1,2021_2022,5,3.9,0.01003639021210545,False,BET,0.8,Statistical edge and bookmaker consensus favor draw odds despite slight imbalance in match balance.
6885,West Brom,Birmingham,E1,2122,4,4.2,0.014290966776346892,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
6888,Heidenheim,St Pauli,D2,2122,5,3.5,0.01072851643527678,False,BET,0.65,Statistical edge and bookmaker disagreement favor draw odds
6895,Blackburn,Coventry,E1,2122,5,3.4,0.012776809196545336,True,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
6896,Lincoln,Charlton,E2,2122,5,3.4,0.012736639977815267,False,BET,0.65,Statistical edge and bookmaker disagreement favor draw odds
6897,Gillingham,Sunderland,E2,2122,5,3.75,0.017905049195218403,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
6898,Fleetwood Town,Crewe,E2,2122,5,3.75,0.01278846639398068,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
6899,Doncaster,Wycombe,E2,2122,4,3.7,0.010431278168456681,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
6901,Cambridge,Ipswich,E2,2122,5,3.5,0.013445746477420695,True,BET,0.65,Statistical edge and bookmaker disagreement favor draw odds
6903,AFC Wimbledon,Sheffield Weds,E2,2122,5,3.4,0.018135438351223998,True,BET,0.65,Statistical edge and bookmaker disagreement favor draw odds
6905,Bastia,Grenoble,F2,2122,5,3.1,0.010463360290223767,True,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
6907,Dijon,Amiens,F2,2122,5,3.3,0.020207494043957497,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
6910,Quevilly Rouen,Niort,F2,2122,5,3.1,0.011627033039713797,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
6911,Rodez,Sochaux,F2,2122,4,3.0,0.01569602801997172,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
6912,Valenciennes,Dunkerque,F2,2122,5,3.3,0.018965434354117572,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
6915,Shrewsbury,Milton Keynes Dons,E2,2122,4,3.6,0.01799983549388512,False,BET,0.65,Statistical edge and bookmaker disagreement favor draw odds
6916,Como,Alessandria,I2,2122,5,3.3,0.014233984397851174,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
6917,Bristol City,Bournemouth,E1,2122,4,3.6,0.010144746474489652,False,BET,0.8,Bookmaker disagreement and statistical edge favor draw odds
6925,Fulham,QPR,E1,2122,5,4.4,0.011596389242500615,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
6927,Go Ahead Eagles,Heracles,N1,2122,5,3.6,0.011896185492252853,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
6932,Vicenza,Reggina,I2,2122,4,3.0,0.01061671672422565,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
6933,Cosenza,Frosinone,I2,2122,5,3.4,0.01673876592328355,True,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
6937,Standard,Oud-Heverlee Leuven,B1,2122,5,4.0,0.012861748388064143,True,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
6938,Motherwell,Celtic,SC0,2122,4,4.4,0.012886310027835912,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
6939,Amorebieta,Cartagena,SP2,2122,4,3.0,0.014650978143692872,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
6940,Girona,Huesca,SP2,2122,4,3.0,0.010981400720677437,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
6942,Malaga,Zaragoza,SP2,2122,4,3.0,0.015141563417425508,True,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
6944,Ein Frankfurt,Hertha,D1,2021_2022,4,4.0,0.012053347320595764,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
6956,Freiburg,RB Leipzig,D1,2021_2022,5,4.0,0.010343945611194005,True,BET,0.6,Statistical edge and bookmaker disagreement favor draw odds
6957,Norwich,Brighton,E0,2021_2022,5,3.5,0.012869378144520438,True,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
6966,Milan,Verona,I1,2021_2022,4,4.6,0.013645774515339715,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
6967,Metz,Rennes,F1,2021_2022,5,3.6,0.010307437813651565,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
6969,Everton,West Ham,E0,2021_2022,5,3.5,0.013473788265418563,False,BET,0.83,Statistical edge and bookmaker disagreement favor draw odds
6975,Cittadella,Spal,I2,2122,5,3.4,0.01815337687005486,True,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
6976,Charleroi,Genk,B1,2122,5,3.75,0.010130718954248441,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
6980,Augsburg,Bielefeld,D1,2021_2022,5,3.3,0.01029304023812233,True,BET,0.6,Statistical edge and bookmaker disagreement favor draw odds
6987,Bordeaux,Nantes,F1,2021_2022,5,3.3,0.010891143453217289,True,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
6992,Dresden,Nurnberg,D2,2122,5,3.4,0.01133649846885143,False,BET,0.65,Statistical edge and bookmaker disagreement favor draw odds
6995,Burgos,Lugo,SP2,2122,5,3.1,0.014099607535177083,True,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
6996,Sociedad B,Oviedo,SP2,2122,5,3.1,0.01440926148757421,True,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
6997,Ponferradina,Fuenlabrada,SP2,2122,4,3.0,0.02062243731935204,True,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
7006,Leganes,Valladolid,SP2,2122,5,3.1,0.015995634246907586,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
7007,St Truiden,Anderlecht,B1,2122,4,3.8,0.01262295156601767,True,BET,0.63,Statistical edge and bookmaker disagreement favor draw odds
7012,Nimes,Ajaccio,F2,2122,5,3.1,0.016210486727005424,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
7013,Portsmouth,Ipswich,E2,2122,5,3.25,0.014874239174168802,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
7015,Oxford,Shrewsbury,E2,2122,4,3.75,0.01593576498699839,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
7016,Crewe,Sunderland,E2,2122,4,3.8,0.011624489612778732,False,BET,0.65,Statistical edge and bookmaker disagreement favor draw odds
7018,Gillingham,Doncaster,E2,2122,5,3.3,0.012822069624313648,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
7020,Wigan,Milton Keynes Dons,E2,2122,5,3.6,0.01997349176552715,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
7022,Huesca,Malaga,SP2,2122,5,3.5,0.027730493309274462,True,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
7023,Rotherham,Wycombe,E2,2122,5,3.75,0.014064851823892388,True,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
7024,Cartagena,Sp Gijon,SP2,2122,4,3.0,0.011771232488546168,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
7032,Charlton,Accrington,E2,2122,5,3.4,0.013855246006210464,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
7035,Fuenlabrada,Amorebieta,SP2,2122,5,3.6,0.01049101344061737,True,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
7036,Alcorcon,Leganes,SP2,2122,4,2.9,0.010941744540128362,True,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
7049,Guimaraes,Maritimo,P1,2122,5,4.2,0.014218262446455132,False,BET,0.6,Statistical edge and bookmaker disagreement favor draw odds
7050,Mainz,Augsburg,D1,2021_2022,5,3.9,0.011429460056927465,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
7051,St Etienne,Angers,F1,2021_2022,5,3.5,0.01756352966030389,True,BET,0.83,Statistical edge and bookmaker disagreement favor draw odds
7054,Willem II,For Sittard,N1,2122,5,4.0,0.020058104578034586,True,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
7065,Dundee United,Motherwell,SC0,2122,5,3.4,0.010778443831100382,False,BET,0.63,Statistical edge and bookmaker disagreement favor draw odds
7067,Bielefeld,Dortmund,D1,2021_2022,4,5.25,0.02488131835957927,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
7068,Hearts,Dundee,SC0,2122,5,4.6,0.019590742789075105,True,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
7078,Schalke 04,Dresden,D2,2122,4,4.3,0.013822186762281197,False,BET,0.6,Statistical edge and bookmaker disagreement favor draw odds
7082,Ibiza,Fuenlabrada,SP2,2122,5,3.2,0.010043411122731272,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
7084,Dunkerque,Caen,F2,2122,4,3.0,0.013367814873666783,True,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
7088,Sp Gijon,Valladolid,SP2,2122,4,3.0,0.013683634373289566,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
7092,Chelsea,Norwich,E0,2021_2022,4,8.25,0.019835103168436508,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
7094,Everton,Watford,E0,2021_2022,5,4.1,0.016943076443096255,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
7095,Leeds,Wolves,E0,2021_2022,5,3.7,0.023502285026185454,True,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
7097,Brighton,Man City,E0,2021_2022,4,5.0,0.013558319830205862,False,BET,0.63,Statistical edge and bookmaker disagreement favor draw odds
7099,Ajaccio,Nancy,F2,2122,5,3.5,0.01280081925243215,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
7100,Paris FC,Toulouse,F2,2122,4,3.3,0.016515966112740255,True,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
7101,Celtic,St Johnstone,SC0,2122,4,6.75,0.017800403879551313,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
7102,Wycombe,Crewe,E2,2122,4,4.5,0.011203619748654359,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
7103,Sunderland,Charlton,E2,2122,4,4.0,0.010410370698654192,False,BET,0.8,"Statistical edge and bookmaker consensus favor draw, despite slight imbalance in Elo ratings."
7109,Doncaster,Cheltenham,E2,2122,5,3.25,0.018850464393425304,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
7110,Burton,Oxford,E2,2122,5,3.4,0.012341010111660888,False,BET,0.65,Statistical edge and bookmaker disagreement favor draw odds
7112,AFC Wimbledon,Wigan,E2,2122,5,3.6,0.014207652475808907,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
7117,Sassuolo,Venezia,I1,2021_2022,5,4.5,0.01217023752002011,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
7121,Ternana,Vicenza,I2,2122,5,3.5,0.01055487580002995,False,BET,0.7,Statistical edge and bookmaker disagreement favor draw odds
7127,Luton,Hull,E1,2122,5,3.7,0.010233494573773871,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
7152,Pacos Ferreira,Arouca,P1,2122,5,3.6,0.013837884434547143,True,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
7154,Monaco,Montpellier,F1,2021_2022,5,5.0,0.012055915056250283,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
7158,Lens,Metz,F1,2021_2022,4,4.2,0.017394906680620936,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
7159,Nice,Lyon,F1,2021_2022,5,3.7,0.012875122965606445,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
7162,Portimonense,Estoril,P1,2122,5,3.1,0.011468025627069778,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
7164,Anderlecht,Beerschot VA,B1,2122,4,5.75,0.010842814078405594,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
7175,Ponferradina,Oviedo,SP2,2122,4,3.0,0.013695936317119739,False,BET,0.65,Statistical edge and bookmaker disagreement favor draw odds
7179,Oud-Heverlee Leuven,St Truiden,B1,2122,5,3.6,0.014654402810328038,False,BET,0.65,Statistical edge and bookmaker disagreement favor draw odds
7188,Burgos,Huesca,SP2,2122,5,3.1,0.019861609341628395,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
7189,Girona,Zaragoza,SP2,2122,5,3.2,0.016165978560046312,True,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
7200,Milan,Torino,I1,2021_2022,4,4.2,0.012218045112781961,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
7221,Levante,Ath Madrid,SP1,2021_2022,4,3.8,0.011145384829595373,True,BET,0.65,Statistical edge and bookmaker disagreement favor draw odds
7225,Perugia,Reggina,I2,2122,5,3.2,0.010581324069426856,False,BET,0.63,Statistical edge and bookmaker disagreement favor draw odds
7229,Celta,Sociedad,SP1,2021_2022,4,3.5,0.011109242346564852,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
7242,AZ Alkmaar,Zwolle,N1,2122,4,6.5,0.011115408350135053,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
7245,Hull,Coventry,E1,2122,5,3.4,0.011453619909502277,False,BET,0.63,Statistical edge and bookmaker disagreement favor draw odds
7257,Pau FC,Ajaccio,F2,2122,5,3.1,0.012594495347382328,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
7261,Caen,Grenoble,F2,2122,5,3.3,0.01297269578892335,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
7265,Barcelona,Alaves,SP1,2021_2022,4,6.0,0.01110849426911606,True,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
7267,Lugo,Sp Gijon,SP2,2122,5,3.1,0.023214703250153956,True,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
7279,Portsmouth,Bolton,E2,2122,5,3.4,0.010755928838880546,False,BET,0.65,Statistical edge and bookmaker disagreement favor draw odds
7281,Metz,St Etienne,F1,2021_2022,5,3.5,0.011201896874398931,True,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
7283,Hamburg,Holstein Kiel,D2,2122,5,4.1,0.010888238972887404,True,BET,0.65,Statistical edge and bookmaker disagreement favor draw odds
7284,Werder Bremen,St Pauli,D2,2122,5,3.75,0.011932655661845426,True,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
7296,Standard,Kortrijk,B1,2122,5,3.7,0.01162507044859995,True,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
7298,Charleroi,Eupen,B1,2122,5,3.9,0.011141911141911098,False,BET,0.65,Statistical edge and bookmaker disagreement favor draw odds
7301,Leverkusen,Wolfsburg,D1,2021_2022,5,3.75,0.01054661548773761,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
7304,Bielefeld,Mainz,D1,2021_2022,5,3.5,0.013157731273296114,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
7308,Fleetwood Town,Wycombe,E2,2122,4,3.4,0.014021117638542635,True,BET,0.65,Statistical edge and bookmaker disagreement favor draw odds
7311,Wigan,Burton,E2,2122,5,3.7,0.010046538483327594,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
7312,Gillingham,Accrington,E2,2122,5,3.5,0.01713486233835071,True,BET,0.83,Statistical edge and bookmaker disagreement favor draw odds
7313,Lincoln,Shrewsbury,E2,2122,5,3.5,0.013300290239384449,True,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
7314,Crewe,Milton Keynes Dons,E2,2122,5,3.75,0.014066953325265308,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
7316,Charlton,Doncaster,E2,2122,5,3.75,0.012972865914042397,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
7317,Cheltenham,Sheffield Weds,E2,2122,5,3.5,0.0179085804085804,True,BET,0.6,Statistical edge and bookmaker disagreement favor draw odds
7320,Oviedo,Malaga,SP2,2122,5,3.1,0.016965682393621284,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
7336,Anderlecht,Oud-Heverlee Leuven,B1,2122,4,6.0,0.010345823208768923,True,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
7339,Ath Madrid,Betis,SP1,2021_2022,5,4.1,0.01032834494457699,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
7344,Cercle Brugge,Antwerp,B1,2122,4,3.6,0.014162513339422922,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
7352,Clermont,Marseille,F1,2021_2022,5,3.75,0.013014529612857983,False,BET,0.8,Statistical edge and bookmaker disagreement favor draw odds
